feature,coefficient,abs_coef
self_pre_spike_longest_gun_secondary_classic,-2.0084707542568435e-05,2.0084707542568435e-05
post_spike_damage_for_team_used,1.8644850418240446e-05,1.8644850418240446e-05
opponent1_pre_spike_ultimate_usage,-1.8281108336450613e-05,1.8281108336450613e-05
opponent9_character_jett,-1.4686194992682682e-05,1.4686194992682682e-05
pre_spike_crowd_control_mobility_used,1.4511266809972616e-05,1.4511266809972616e-05
self_post_spike_total_ability_usage_2,1.4115384046347485e-05,1.4115384046347485e-05
ally4_character_reyna,-1.3856138659458643e-05,1.3856138659458643e-05
self_pre_spike_ultimate_usage,1.3320740076063588e-05,1.3320740076063588e-05
ally1_character_jett,-1.0459430600476073e-05,1.0459430600476073e-05
self_character_killjoy,-1.02532669323345e-05,1.02532669323345e-05
ally3_character_skye,-9.549713579635517e-06,9.549713579635517e-06
opponent2_ultimate_usage,-9.329397664924576e-06,9.329397664924576e-06
self_longest_gun_secondary_none,-9.22741462347628e-06,9.22741462347628e-06
self_pre_spike_total_ability_usage_4,9.071925215542506e-06,9.071925215542506e-06
self_character_astra,8.477645366766675e-06,8.477645366766675e-06
ally1_character_reyna,8.438982108528201e-06,8.438982108528201e-06
opponent8_character_reyna,-8.120083216160459e-06,8.120083216160459e-06
user_id,8.001486666409917e-06,8.001486666409917e-06
self_post_spike_longest_inv_state_secondary,7.986052476936196e-06,7.986052476936196e-06
ally3_character_jett,-7.744897706001597e-06,7.744897706001597e-06
self_post_spike_total_ability_usage_4,6.97540272004579e-06,6.97540272004579e-06
round_info_ally_side_defender,6.967003563798379e-06,6.967003563798379e-06
self_post_spike_longest_gun_primary_vandal,6.771329231736483e-06,6.771329231736483e-06
ally2_character_jett,-6.196806704029177e-06,6.196806704029177e-06
ally4_post_spike_ultimate_usage,5.933336265364666e-06,5.933336265364666e-06
ally2_pre_spike_wallbangs,5.862301188897533e-06,5.862301188897533e-06
round_info_round_length,5.6420399794406196e-06,5.6420399794406196e-06
self_post_spike_map_covered,5.606958708277658e-06,5.606958708277658e-06
ally1_character_astra,-5.577591726183116e-06,5.577591726183116e-06
ally2_character_phoenix,5.495020741001263e-06,5.495020741001263e-06
self_post_spike_longest_inv_state_melee,5.4176980928641e-06,5.4176980928641e-06
opponent5_character_reyna,5.3914105913780034e-06,5.3914105913780034e-06
opponent6_character_chamber,5.345245908155896e-06,5.345245908155896e-06
opponent5_character_skye,-5.2600885434633316e-06,5.2600885434633316e-06
opponent7_character_sova,-5.255635155827205e-06,5.255635155827205e-06
post_spike_crowd_control_mobility_used,5.185763464618704e-06,5.185763464618704e-06
ally4_character_sova,5.019381267841533e-06,5.019381267841533e-06
ally2_character_kay/o,-4.994669556558116e-06,4.994669556558116e-06
opponent6_character_reyna,-4.990323076461504e-06,4.990323076461504e-06
self_character_cypher,-4.959744941707795e-06,4.959744941707795e-06
opponent6_character_omen,-4.929484689147745e-06,4.929484689147745e-06
opponent7_character_kay/o,4.906493609577713e-06,4.906493609577713e-06
ally2_character_sage,-4.879994496196867e-06,4.879994496196867e-06
ally1_character_chamber,4.666070933487472e-06,4.666070933487472e-06
ally1_character_raze,-4.6054152239198835e-06,4.6054152239198835e-06
opponent5_character_gekko,4.3688919490408525e-06,4.3688919490408525e-06
ally1_pre_spike_ultimate_usage,4.3337456799071044e-06,4.3337456799071044e-06
ally4_character_chamber,-4.242767106338628e-06,4.242767106338628e-06
