feature,coefficient,abs_coef
opponent0_post_spike_ultimate_usage,-0.35155183439746207,0.35155183439746207
self_pre_spike_max_health_loss,-0.3411658540819228,0.3411658540819228
post_spike_damage_for_team_used,0.32482740882085415,0.32482740882085415
opponent8_character_raze,-0.32131467635872535,0.32131467635872535
ally4_post_spike_avg_health,0.3203344339984269,0.3203344339984269
self_pre_spike_total_health_loss,-0.3169592481380661,0.3169592481380661
self_post_spike_avg_loadout_value,-0.31374979032251726,0.31374979032251726
ally4_character_yoru,-0.311963462653821,0.311963462653821
ally4_character_cypher,0.31085988299837436,0.31085988299837436
self_character_omen,-0.30325114247280044,0.30325114247280044
opponent7_character_breach,0.3032442746943215,0.3032442746943215
ally2_post_spike_ultimate_usage,0.30309932487612673,0.30309932487612673
self_pre_spike_longest_gun_secondary_sheriff,0.29332863537338627,0.29332863537338627
opponent6_character_skye,0.2890681596247331,0.2890681596247331
ally4_post_spike_headshots,0.2881121484804402,0.2881121484804402
self_pre_spike_max_ammo_mag_loss,0.28515257046670256,0.28515257046670256
ally2_post_spike_max_health_loss,0.284509138114275,0.284509138114275
ally2_character_reyna,0.2825801914622978,0.2825801914622978
ally2_character_killjoy,-0.2819835433085288,0.2819835433085288
ally3_character_chamber,0.2811614833904174,0.2811614833904174
ally3_post_spike_max_health_loss,0.2744213638782822,0.2744213638782822
opponent9_character_viper,-0.2601784477965856,0.2601784477965856
pre_spike_damage_for_team_used,0.25833804596801757,0.25833804596801757
ally4_ultimate_usage,-0.2583265673997899,0.2583265673997899
self_post_spike_total_ability_usage_4,0.25540757330235253,0.25540757330235253
post_spike_information_used,-0.25514101580534077,0.25514101580534077
self_character_skye,0.2458898251867265,0.2458898251867265
ally3_pre_spike_avg_health,-0.24587683038803776,0.24587683038803776
opponent4_pre_spike_elims,-0.24159538921850304,0.24159538921850304
ally4_post_spike_max_health_loss,0.24035485334698617,0.24035485334698617
post_spike_damage_for_self_used,-0.23994928616203604,0.23994928616203604
opponent0_post_spike_elims,-0.23631752977175147,0.23631752977175147
ally1_character_brimstone,-0.23595075777204885,0.23595075777204885
self_post_spike_longest_gun_primary_judge,-0.23480033942851833,0.23480033942851833
opponent7_character_yoru,-0.23343093239969803,0.23343093239969803
ally1_post_spike_ultimate_usage,0.23164892212212237,0.23164892212212237
ally1_post_spike_elims,0.22953964778249403,0.22953964778249403
opponent8_character_omen,0.22606246090394788,0.22606246090394788
ally3_ultimate_usage,0.22583918897521726,0.22583918897521726
self_character_reyna,-0.2258306363435826,0.2258306363435826
ally2_character_neon,-0.22557378627344846,0.22557378627344846
self_post_spike_avg_shield,0.22505032782569187,0.22505032782569187
opponent1_post_spike_headshots,-0.22326662818446227,0.22326662818446227
opponent9_character_phoenix,-0.22313794133007755,0.22313794133007755
opponent5_character_phoenix,0.22286375950861845,0.22286375950861845
self_longest_inv_state_primary,0.21671485444891037,0.21671485444891037
opponent3_post_spike_ultimate_usage,-0.21360598968761998,0.21360598968761998
