feature,coefficient,abs_coef
self_post_spike_total_health_loss,-1.4048513997774434,1.4048513997774434
all_opponent_dead,1.2895060099724596,1.2895060099724596
self_longest_gun_primary_phantom,-1.178260381814886,1.178260381814886
self_longest_inv_state_melee,-1.1680928617356328,1.1680928617356328
ally3_post_spike_total_health_loss,1.143035643510177,1.143035643510177
self_post_spike_total_ammo_reserve_loss,1.0866869332501183,1.0866869332501183
self_pre_spike_longest_gun_primary_phantom,1.0694273048157998,1.0694273048157998
self_pre_spike_longest_inv_state_melee,1.0603282172138786,1.0603282172138786
post_spike_crowd_control_vision_used,1.0171755104520988,1.0171755104520988
post_spike_damage_for_team_used,0.870745813765667,0.870745813765667
ally4_post_spike_elims,0.838567585409549,0.838567585409549
ally4_post_spike_deaths,-0.8037460538647533,0.8037460538647533
self_pre_spike_avg_health,0.8026429247463736,0.8026429247463736
self_pre_spike_longest_gun_primary_odin,0.7753015792331066,0.7753015792331066
opponent3_pre_spike_elims,-0.7384452951607553,0.7384452951607553
self_post_spike_max_ammo_reserve_loss,-0.7345382915075389,0.7345382915075389
self_pre_spike_deaths,-0.7220809635938229,0.7220809635938229
ally2_pre_spike_deaths,-0.7113390993033231,0.7113390993033231
ally1_post_spike_deaths,-0.7102710207246477,0.7102710207246477
ally1_post_spike_total_health_loss,0.7024308528414128,0.7024308528414128
opponent1_pre_spike_deaths,0.6753087258632683,0.6753087258632683
ally1_pre_spike_deaths,-0.6724694612151021,0.6724694612151021
ally3_post_spike_deaths,-0.6603078559991047,0.6603078559991047
self_longest_gun_primary_odin,-0.6517837828984063,0.6517837828984063
opponent4_pre_spike_deaths,0.6513579382995962,0.6513579382995962
self_post_spike_movement_metric,0.632296479972102,0.632296479972102
opponent0_post_spike_deaths,0.6253851167508439,0.6253851167508439
opponent3_post_spike_elims,-0.6157574049156244,0.6157574049156244
opponent1_post_spike_elims,-0.605287131291372,0.605287131291372
opponent2_post_spike_elims,-0.5846149969793113,0.5846149969793113
opponent0_pre_spike_deaths,0.5818975243184289,0.5818975243184289
all_ally_dead,-0.5776408475565843,0.5776408475565843
ally3_pre_spike_elims,0.5766862369948281,0.5766862369948281
self_post_spike_total_shield_loss,0.5665184900805724,0.5665184900805724
opponent4_post_spike_deaths,0.5621249421203417,0.5621249421203417
ally2_post_spike_elims,0.5433136213325854,0.5433136213325854
ally3_pre_spike_deaths,-0.5361156978047548,0.5361156978047548
opponent3_post_spike_deaths,0.5287113298956203,0.5287113298956203
ally4_pre_spike_deaths,-0.5281232915421098,0.5281232915421098
ally2_post_spike_deaths,-0.5186731142688591,0.5186731142688591
opponent2_pre_spike_deaths,0.5087100543906897,0.5087100543906897
opponent1_pre_spike_elims,-0.5059189379574134,0.5059189379574134
opponent1_post_spike_deaths,0.5056710144596126,0.5056710144596126
opponent3_pre_spike_deaths,0.501158973742621,0.501158973742621
self_pre_spike_map_covered,0.4994530742526326,0.4994530742526326
self_post_spike_total_ability_usage_3,-0.46401518699194444,0.46401518699194444
map_unknown,-0.459023574044723,0.459023574044723
self_longest_gun_primary_none,0.44039951976744857,0.44039951976744857
ally2_pre_spike_elims,0.42806767665942924,0.42806767665942924
ally1_pre_spike_elims,0.42780030085059095,0.42780030085059095
ally3_post_spike_elims,0.4265895832924941,0.4265895832924941
opponent2_pre_spike_elims,-0.41735774766940387,0.41735774766940387
opponent1_pre_spike_headshots,0.41438124667371923,0.41438124667371923
self_pre_spike_longest_gun_primary_judge,0.39678595703553543,0.39678595703553543
self_post_spike_total_ability_usage_1,-0.39645967802860127,0.39645967802860127
opponent3_pre_spike_first_bloods,0.3947011694362582,0.3947011694362582
opponent0_post_spike_elims,-0.39449763351956474,0.39449763351956474
self_pre_spike_longest_gun_primary_none,-0.3745312255036934,0.3745312255036934
self_pre_spike_avg_loadout_value,0.372373297130884,0.372373297130884
ally4_post_spike_total_health_loss,0.36444525380486836,0.36444525380486836
self_pre_spike_elims,0.36395432585414944,0.36395432585414944
ally4_pre_spike_avg_health,-0.35622464220519207,0.35622464220519207
self_post_spike_elims,0.351656523682665,0.351656523682665
opponent4_post_spike_headshots,-0.32334833953828995,0.32334833953828995
self_character_omen,-0.3225097226190314,0.3225097226190314
ally1_post_spike_headshots,0.3194350708263882,0.3194350708263882
self_post_spike_longest_gun_primary_bucky,0.30854311691197356,0.30854311691197356
round_info_round_length,-0.30582961985608953,0.30582961985608953
post_spike_crowd_control_mobility_used,0.30576974899416826,0.30576974899416826
self_longest_gun_primary_judge,-0.30538725549460594,0.30538725549460594
post_spike_shield_used,-0.30447339588475514,0.30447339588475514
self_post_spike_avg_health,-0.3022634519939016,0.3022634519939016
ally3_character_skye,-0.3018036358422031,0.3018036358422031
