feature,coefficient,abs_coef
all_opponent_dead,1.1720306756541274,1.1720306756541274
ally1_pre_spike_deaths,-1.0920559007772788,1.0920559007772788
self_post_spike_max_health_loss,-1.0684456321481905,1.0684456321481905
ally4_post_spike_deaths,-1.0604337698887691,1.0604337698887691
ally4_pre_spike_deaths,-1.049984617025058,1.049984617025058
self_post_spike_total_ability_usage_2,1.0093953732746273,1.0093953732746273
ally1_post_spike_deaths,-0.9304289971742834,0.9304289971742834
ally2_pre_spike_deaths,-0.8897827492371394,0.8897827492371394
opponent3_pre_spike_deaths,0.8423848160873236,0.8423848160873236
self_post_spike_elims,0.7769379463266566,0.7769379463266566
self_pre_spike_deaths,-0.7755798331268121,0.7755798331268121
opponent4_pre_spike_deaths,0.7593337807911805,0.7593337807911805
opponent2_pre_spike_deaths,0.7270478938887023,0.7270478938887023
ally3_post_spike_elims,0.6982857701140656,0.6982857701140656
opponent1_pre_spike_deaths,0.6694059632451183,0.6694059632451183
self_post_spike_avg_credits,0.6652087182112285,0.6652087182112285
ally1_post_spike_max_health_loss,0.6425989211198043,0.6425989211198043
ally1_post_spike_total_health_loss,-0.6401361885348245,0.6401361885348245
post_spike_damage_for_self_used,-0.639341655828511,0.639341655828511
all_ally_dead,-0.6223237753073236,0.6223237753073236
ally1_post_spike_avg_health,0.6090675688188124,0.6090675688188124
self_pre_spike_avg_health,0.593111586866159,0.593111586866159
ally3_pre_spike_deaths,-0.5808658355887306,0.5808658355887306
opponent4_post_spike_headshots,-0.5635344229900925,0.5635344229900925
opponent3_post_spike_assists,-0.5583595056670249,0.5583595056670249
opponent3_post_spike_elims,-0.545281890090547,0.545281890090547
ally1_pre_spike_elims,0.5401886514304417,0.5401886514304417
opponent4_post_spike_deaths,0.5291092543783871,0.5291092543783871
opponent2_post_spike_elims,-0.516608354444763,0.516608354444763
opponent0_pre_spike_deaths,0.5062888396095978,0.5062888396095978
ally4_post_spike_elims,0.5017992334211964,0.5017992334211964
round_info_round_length,0.48207621120952543,0.48207621120952543
ally4_pre_spike_avg_health,-0.45861826410777795,0.45861826410777795
ally2_post_spike_deaths,-0.42018058774851524,0.42018058774851524
self_post_spike_total_firing_time,-0.40946357375342046,0.40946357375342046
opponent0_post_spike_ultimate_usage,-0.4030569528152737,0.4030569528152737
self_pre_spike_max_shield_loss,-0.39376845009985745,0.39376845009985745
ally3_post_spike_deaths,-0.3926817271353211,0.3926817271353211
ally3_post_spike_avg_health,0.38706794981620024,0.38706794981620024
ally4_post_spike_avg_health,0.3867763881928211,0.3867763881928211
ally3_pre_spike_elims,0.3821047476486474,0.3821047476486474
spike_planted,-0.373765332779778,0.373765332779778
ally1_post_spike_ultimate_usage,0.369687068356469,0.369687068356469
ally2_post_spike_headshots,0.3665527554885731,0.3665527554885731
ally3_pre_spike_max_health_loss,-0.35234273132417515,0.35234273132417515
post_spike_information_used,-0.3386509680487304,0.3386509680487304
self_post_spike_avg_shield,0.32751303309364177,0.32751303309364177
ally2_pre_spike_elims,0.3254924249846848,0.3254924249846848
ally4_post_spike_total_health_loss,-0.32504571827489365,0.32504571827489365
ally4_post_spike_headshots,0.31272218798214263,0.31272218798214263
ally4_post_spike_max_health_loss,0.30905827508837813,0.30905827508837813
ally2_post_spike_max_health_loss,0.30726795257511413,0.30726795257511413
ally4_pre_spike_headshots,0.30298677437435045,0.30298677437435045
