feature,coefficient,abs_coef
opponent3_pre_spike_first_bloods,-0.04892309306111635,0.04892309306111635
ally4_post_spike_total_health_loss,-0.04883235690768125,0.04883235690768125
ally1_post_spike_max_health_loss,0.04847276366019005,0.04847276366019005
ally2_pre_spike_headshots,0.04828009561922634,0.04828009561922634
opponent2_post_spike_elims,-0.04761058697601193,0.04761058697601193
self_pre_spike_total_shield_loss,-0.04682571493613906,0.04682571493613906
ally2_pre_spike_avg_health,-0.046340253252115784,0.046340253252115784
opponent0_post_spike_ultimate_usage,-0.04612030289849427,0.04612030289849427
spike_time,-0.045875372136119204,0.045875372136119204
opponent2_post_spike_wallbangs,0.044892902992053486,0.044892902992053486
post_spike_damage_for_self_used,0.043809762173639626,0.043809762173639626
ally1_pre_spike_first_bloods,0.04363621240461089,0.04363621240461089
opponent1_pre_spike_headshots,-0.04353759699627907,0.04353759699627907
self_post_spike_longest_gun_secondary_frenzy,-0.04040893723195358,0.04040893723195358
self_post_spike_avg_loadout_value,-0.04020510811673449,0.04020510811673449
self_longest_gun_secondary_frenzy,0.040152555592485394,0.040152555592485394
self_pre_spike_longest_gun_secondary_frenzy,0.040152555592485394,0.040152555592485394
self_post_spike_avg_ammo_reserve,0.03809312103227305,0.03809312103227305
opponent0_post_spike_first_bloods,-0.03677461591994783,0.03677461591994783
opponent0_pre_spike_ultimate_usage,0.036195960483408667,0.036195960483408667
self_post_spike_total_ability_usage_2,0.034674367724967875,0.034674367724967875
self_post_spike_avg_health,-0.03445496561129484,0.03445496561129484
ally2_pre_spike_first_bloods,0.033719120191611066,0.033719120191611066
ally2_post_spike_wallbangs,0.03341992969605298,0.03341992969605298
opponent1_post_spike_ultimate_usage,-0.03313393720399589,0.03313393720399589
self_post_spike_longest_gun_primary_marshal,-0.03312613726571607,0.03312613726571607
ally4_pre_spike_total_health_loss,-0.032577647489733526,0.032577647489733526
pre_spike_healing_used,-0.031514811018824626,0.031514811018824626
self_post_spike_avg_credits,0.03087709868660472,0.03087709868660472
ally3_post_spike_first_bloods,-0.030776307585810275,0.030776307585810275
self_post_spike_total_firing_time,-0.030523060187828268,0.030523060187828268
self_pre_spike_longest_gun_primary_phantom,0.02990891262320928,0.02990891262320928
self_pre_spike_longest_gun_secondary_classic,-0.028962760865507624,0.028962760865507624
self_longest_gun_secondary_classic,-0.028957218696518468,0.028957218696518468
self_pre_spike_wallbangs,-0.02871286534195845,0.02871286534195845
self_pre_spike_longest_gun_secondary_shorty,0.028537640984654708,0.028537640984654708
self_longest_gun_secondary_shorty,0.028537640984654708,0.028537640984654708
self_longest_gun_primary_bulldog,0.02830410800634943,0.02830410800634943
self_pre_spike_longest_gun_primary_bulldog,0.02830410800634943,0.02830410800634943
opponent3_post_spike_first_bloods,0.028300042323047253,0.028300042323047253
ally1_pre_spike_assists,0.028175170076505197,0.028175170076505197
post_spike_healing_used,0.027836773586275208,0.027836773586275208
self_pre_spike_max_shield_loss,0.027768082461101233,0.027768082461101233
post_spike_crowd_control_mobility_used,-0.027411392485295522,0.027411392485295522
round_info_ally_side_defender,-0.02722006117486029,0.02722006117486029
self_post_spike_total_shield_loss,-0.026877301271858348,0.026877301271858348
round_info_round_length,-0.0259273158248154,0.0259273158248154
