feature,coefficient,abs_coef
ally4_post_spike_elims,1.7013948718810268,1.7013948718810268
ally1_post_spike_deaths,-1.5002586925183188,1.5002586925183188
all_opponent_dead,1.4895865105756756,1.4895865105756756
opponent2_post_spike_elims,-1.3488609783230245,1.3488609783230245
opponent4_post_spike_deaths,1.3081021484540558,1.3081021484540558
opponent0_post_spike_deaths,1.268366981807309,1.268366981807309
ally3_post_spike_deaths,-1.2505003683934768,1.2505003683934768
ally3_post_spike_total_health_loss,1.1834676635341936,1.1834676635341936
self_pre_spike_avg_health,1.1742037586969694,1.1742037586969694
self_post_spike_deaths,-1.1591815494043056,1.1591815494043056
post_spike_crowd_control_vision_used,-1.1005602890729351,1.1005602890729351
opponent3_post_spike_headshots,-1.086090272928284,1.086090272928284
self_post_spike_elims,1.056165968412429,1.056165968412429
self_post_spike_headshots,-1.054695132121406,1.054695132121406
ally1_pre_spike_deaths,-1.0483960005328057,1.0483960005328057
opponent0_post_spike_elims,-1.0102764521363226,1.0102764521363226
all_ally_dead,-1.0062390209848948,1.0062390209848948
ally4_post_spike_deaths,-0.9702654544511404,0.9702654544511404
opponent1_post_spike_deaths,0.960071619858818,0.960071619858818
self_post_spike_total_ability_usage_2,0.9183032399064113,0.9183032399064113
self_longest_inv_state_melee,-0.910109002701681,0.910109002701681
opponent1_pre_spike_deaths,0.905102314830925,0.905102314830925
ally2_pre_spike_elims,0.9005036022195864,0.9005036022195864
round_info_round_length,0.8939332304890141,0.8939332304890141
ally2_post_spike_deaths,-0.8767785137148691,0.8767785137148691
opponent3_pre_spike_deaths,0.8498796776140696,0.8498796776140696
self_pre_spike_deaths,-0.8137207625110181,0.8137207625110181
spike_planted,-0.7974905263878551,0.7974905263878551
ally2_pre_spike_deaths,-0.7923898746584738,0.7923898746584738
self_pre_spike_longest_inv_state_melee,0.7743778347903448,0.7743778347903448
opponent4_post_spike_elims,-0.7719366773013135,0.7719366773013135
ally3_post_spike_elims,0.771699927115014,0.771699927115014
ally1_post_spike_headshots,0.7670353817314824,0.7670353817314824
self_pre_spike_max_health_loss,-0.7603547818611789,0.7603547818611789
self_post_spike_total_credits_loss,-0.7579602021485873,0.7579602021485873
self_post_spike_avg_credits,0.7319231501913473,0.7319231501913473
post_spike_shield_used,-0.7283290091092877,0.7283290091092877
opponent0_pre_spike_elims,-0.7230275649439627,0.7230275649439627
self_post_spike_max_health_loss,-0.7087010048205363,0.7087010048205363
ally3_pre_spike_deaths,-0.7043844753634769,0.7043844753634769
self_post_spike_movement_metric,0.7012953190385206,0.7012953190385206
opponent1_post_spike_elims,-0.6861313941050746,0.6861313941050746
ally1_post_spike_total_health_loss,0.6758432557971832,0.6758432557971832
ally4_post_spike_total_health_loss,0.672203717412783,0.672203717412783
self_pre_spike_total_loadout_value_loss,-0.6297488510465375,0.6297488510465375
spike_time,0.6213078880269183,0.6213078880269183
opponent1_pre_spike_elims,-0.5832102736008206,0.5832102736008206
ally4_post_spike_ultimate_usage,0.5781131382238353,0.5781131382238353
opponent4_pre_spike_deaths,0.572045815475241,0.572045815475241
self_pre_spike_headshots,0.5590008775373119,0.5590008775373119
self_pre_spike_max_ammo_reserve_loss,-0.5518365547331104,0.5518365547331104
self_longest_inv_state_none,0.5331084501408141,0.5331084501408141
opponent0_pre_spike_deaths,0.5253692043062014,0.5253692043062014
self_pre_spike_avg_credits,-0.5200523322966015,0.5200523322966015
self_pre_spike_avg_ammo_mag,0.5145557463361918,0.5145557463361918
opponent2_post_spike_headshots,0.5087555392885825,0.5087555392885825
opponent0_pre_spike_first_bloods,0.49317750396897464,0.49317750396897464
ally4_pre_spike_deaths,-0.49155991509782326,0.49155991509782326
self_post_spike_total_loadout_value_loss,-0.4892085489845289,0.4892085489845289
ally2_post_spike_avg_health,0.4636395435129096,0.4636395435129096
ally3_pre_spike_elims,0.4525976710420758,0.4525976710420758
self_pre_spike_longest_inv_state_none,-0.4449874115465799,0.4449874115465799
opponent4_pre_spike_assists,-0.4440400207936446,0.4440400207936446
self_pre_spike_avg_shield,0.44309541099153205,0.44309541099153205
ally2_post_spike_total_health_loss,-0.4302041511174967,0.4302041511174967
self_post_spike_max_credits_loss,0.42528186214064867,0.42528186214064867
ally2_post_spike_max_health_loss,0.421753790443716,0.421753790443716
opponent1_pre_spike_headshots,0.41345073374743463,0.41345073374743463
ally2_pre_spike_assists,0.4133856369307438,0.4133856369307438
ally4_pre_spike_wallbangs,0.41192655358695623,0.41192655358695623
ally4_pre_spike_elims,0.40911255666781854,0.40911255666781854
opponent3_pre_spike_elims,-0.4035869403494354,0.4035869403494354
opponent3_post_spike_ultimate_usage,-0.38961044178438986,0.38961044178438986
opponent0_post_spike_headshots,0.38019534634895147,0.38019534634895147
opponent2_pre_spike_first_bloods,0.3794537548678224,0.3794537548678224
ally1_pre_spike_first_bloods,0.36938938063726434,0.36938938063726434
self_pre_spike_total_credits_loss,-0.3688591202328349,0.3688591202328349
self_post_spike_longest_inv_state_melee,0.36778463915021603,0.36778463915021603
ally4_pre_spike_avg_health,-0.36581799543487087,0.36581799543487087
self_pre_spike_total_ammo_reserve_loss,0.3580275437864218,0.3580275437864218
post_spike_information_used,-0.35143624067913165,0.35143624067913165
self_pre_spike_max_credits_loss,0.35049674651321255,0.35049674651321255
opponent4_pre_spike_headshots,-0.34015780357574205,0.34015780357574205
self_post_spike_avg_loadout_value,-0.335053942992843,0.335053942992843
self_post_spike_longest_gun_primary_vandal,0.332819203622894,0.332819203622894
self_pre_spike_total_health_loss,0.33258041059423965,0.33258041059423965
ally3_post_spike_ultimate_usage,0.33182339530651017,0.33182339530651017
self_post_spike_max_loadout_value_loss,0.32683737201868585,0.32683737201868585
self_post_spike_max_shield_loss,-0.3230830135490034,0.3230830135490034
ally3_pre_spike_max_health_loss,0.3221314394402523,0.3221314394402523
self_post_spike_longest_gun_secondary_classic,-0.3218394882833426,0.3218394882833426
self_post_spike_total_ability_usage_4,0.3167391522799243,0.3167391522799243
opponent0_post_spike_ultimate_usage,-0.31004127562556427,0.31004127562556427
ally2_post_spike_assists,-0.30127330005490593,0.30127330005490593
self_pre_spike_max_shield_loss,0.2937866327957125,0.2937866327957125
round_info_round_start,-0.29266541895150355,0.29266541895150355
ally3_pre_spike_total_health_loss,0.28646414959178057,0.28646414959178057
self_pre_spike_max_loadout_value_loss,0.28154189944829705,0.28154189944829705
opponent0_post_spike_assists,0.280723106643423,0.280723106643423
ally2_post_spike_headshots,0.2778351630778786,0.2778351630778786
self_post_spike_avg_shield,0.2755992531249231,0.2755992531249231
ally2_post_spike_elims,0.2744893121829756,0.2744893121829756
self_pre_spike_first_bloods,0.2722229892274227,0.2722229892274227
self_post_spike_longest_gun_primary_judge,-0.27199789314959977,0.27199789314959977
ally1_pre_spike_elims,0.2700696483104733,0.2700696483104733
ally3_post_spike_assists,-0.2656653130951454,0.2656653130951454
opponent4_pre_spike_first_bloods,0.26446455031378996,0.26446455031378996
ally2_pre_spike_total_health_loss,-0.2608099430987634,0.2608099430987634
ally1_post_spike_wallbangs,0.25508698978844585,0.25508698978844585
ally1_post_spike_assists,0.2543742644128649,0.2543742644128649
ally4_pre_spike_max_health_loss,-0.25392406572766907,0.25392406572766907
ally2_pre_spike_avg_health,-0.25038898704697177,0.25038898704697177
opponent3_pre_spike_ultimate_usage,0.24872134133925228,0.24872134133925228
opponent3_post_spike_assists,0.24853221974350678,0.24853221974350678
self_pre_spike_total_ability_usage_2,0.24644173831862304,0.24644173831862304
opponent1_pre_spike_ultimate_usage,-0.2339978241496599,0.2339978241496599
self_pre_spike_assists,-0.22869709114129105,0.22869709114129105
self_pre_spike_total_ammo_mag_loss,-0.22566606979765277,0.22566606979765277
self_post_spike_longest_gun_primary_odin,0.2230436620424775,0.2230436620424775
self_pre_spike_longest_gun_primary_bucky,0.22195156440709704,0.22195156440709704
opponent0_pre_spike_wallbangs,-0.21976262291990398,0.21976262291990398
self_pre_spike_longest_gun_primary_odin,-0.2147309804314202,0.2147309804314202
opponent2_pre_spike_deaths,0.21433900535057313,0.21433900535057313
opponent2_post_spike_assists,-0.21310154412544943,0.21310154412544943
post_spike_damage_for_self_used,-0.21287863866450868,0.21287863866450868
ally1_post_spike_avg_health,0.21275631341492332,0.21275631341492332
self_post_spike_longest_gun_secondary_frenzy,0.2107515307710471,0.2107515307710471
self_pre_spike_total_shield_loss,-0.20778079116266837,0.20778079116266837
ally3_pre_spike_wallbangs,0.20691719297569672,0.20691719297569672
self_post_spike_longest_gun_primary_marshal,0.20514200981817235,0.20514200981817235
opponent2_post_spike_ultimate_usage,-0.20510390115687038,0.20510390115687038
self_pre_spike_total_ability_usage_4,-0.20455865208481133,0.20455865208481133
ally3_post_spike_headshots,0.20277269042009716,0.20277269042009716
ally2_pre_spike_headshots,-0.20256914936851497,0.20256914936851497
self_post_spike_longest_gun_secondary_shorty,-0.20062734921083142,0.20062734921083142
self_longest_gun_primary_judge,-0.20039979169075475,0.20039979169075475
ally3_pre_spike_headshots,-0.19962628227967055,0.19962628227967055
round_info_ally_side_defender,0.19746954941268635,0.19746954941268635
ally1_pre_spike_headshots,0.19569730715921654,0.19569730715921654
pre_spike_damage_for_self_used,-0.18661026144494353,0.18661026144494353
ally2_post_spike_wallbangs,0.18179084809866122,0.18179084809866122
self_pre_spike_longest_gun_secondary_sheriff,0.17931750890746972,0.17931750890746972
self_longest_gun_secondary_sheriff,0.17931750890746972,0.17931750890746972
ally2_pre_spike_ultimate_usage,0.1767751977593524,0.1767751977593524
ally1_post_spike_elims,-0.1763457318273661,0.1763457318273661
opponent2_post_spike_first_bloods,-0.17239534784911786,0.17239534784911786
opponent2_ultimate_usage,-0.16512123997900094,0.16512123997900094
ally1_pre_spike_assists,0.16349867198530843,0.16349867198530843
self_pre_spike_max_ammo_mag_loss,0.16226799232462638,0.16226799232462638
self_post_spike_assists,-0.1619597081226729,0.1619597081226729
self_pre_spike_longest_gun_primary_bulldog,-0.15900763295699952,0.15900763295699952
ally2_pre_spike_wallbangs,0.15891163207550196,0.15891163207550196
opponent4_post_spike_assists,0.15507993193177702,0.15507993193177702
self_ultimate_usage,0.15465482929844898,0.15465482929844898
